Timestamp,precipitationIntensity_mm_h,precipitationIntensity_mm_min,precipitationQuantityAbs_mm,precipitationQuantityDiff_mm,precipitationType
2024-04-02 08:15:00,0.0,0.0,36.78,0.0,0
2024-04-02 08:25:00,0.0,0.0,36.78,0.0,0
2024-04-02 08:35:00,0.0,0.0,36.78,0.0,0
2024-04-02 08:45:00,0.0,0.0,36.78,0.0,0
2024-04-02 08:55:00,0.0,0.0,36.78,0.0,0
2024-04-02 09:05:00,0.0,0.0,36.78,0.0,0
2024-04-02 09:15:00,0.0,0.0,36.78,0.0,0
2024-04-02 09:25:00,0.0,0.0,36.78,0.0,0
2024-04-02 09:35:00,0.0,0.0,36.78,0.0,0
2024-04-02 09:45:00,0.0,0.0,36.78,0.0,0
2024-04-02 09:55:00,0.0,0.0,36.78,0.0,0
2024-04-02 10:05:00,0.0,0.0,36.78,0.0,0
2024-04-02 10:15:00,0.0,0.0,36.78,0.0,0
2024-04-02 10:25:00,0.0,0.0,36.78,0.0,0
2024-04-02 10:35:00,0.0,0.0,36.78,0.0,0
2024-04-02 10:45:00,0.0,0.0,36.78,0.0,0
2024-04-02 10:55:00,0.0,0.0,36.78,0.0,0
2024-04-02 11:05:00,0.0,0.0,36.78,0.0,0
2024-04-02 11:15:00,0.0,0.0,36.78,0.0,0
2024-04-02 11:25:00,0.0,0.0,36.78,0.0,0
2024-04-02 11:35:00,0.0,0.0,36.78,0.0,0
2024-04-02 11:45:00,0.0,0.0,36.78,0.0,0
2024-04-02 11:55:00,0.0,0.0,36.78,0.0,0
2024-04-02 12:05:00,0.0,0.0,36.78,0.0,0
2024-04-02 12:15:00,0.0,0.0,36.78,0.0,0
2024-04-02 12:25:00,0.0,0.0,36.78,0.0,0
2024-04-02 12:35:00,0.0,0.0,36.78,0.0,0
2024-04-02 12:45:00,0.0,0.0,36.78,0.0,0
2024-04-02 12:55:00,0.0,0.0,36.78,0.0,0
2024-04-02 13:05:00,0.0,0.0,36.78,0.0,0
2024-04-02 13:15:00,0.0,0.0,36.78,0.0,0
2024-04-02 13:25:00,0.0,0.0,36.78,0.0,0
2024-04-02 13:35:00,0.0,0.0,36.78,0.0,0
2024-04-02 13:45:00,0.0,0.0,36.78,0.0,0
2024-04-02 13:55:00,0.0,0.0,36.78,0.0,0
2024-04-02 14:05:00,0.0,0.0,36.78,0.0,0
2024-04-02 14:15:00,0.0,0.0,36.78,0.0,0
2024-04-02 14:25:00,0.0,0.0,36.78,0.0,0
2024-04-02 14:35:00,0.0,0.0,36.78,0.0,0
2024-04-02 14:45:00,0.0,0.0,36.78,0.0,0
2024-04-02 14:55:00,0.0,0.0,36.78,0.0,0
2024-04-02 15:05:00,0.0,0.0,36.78,0.0,0
2024-04-02 15:15:00,0.0,0.0,36.78,0.0,0
2024-04-02 15:25:00,0.0,0.0,36.78,0.0,0
2024-04-02 15:35:00,0.0,0.0,36.78,0.0,0
2024-04-02 15:45:00,0.0,0.0,36.78,0.0,0
2024-04-02 15:55:00,0.0,0.0,36.78,0.0,0
2024-04-02 16:05:00,0.0,0.0,36.78,0.0,0
2024-04-02 16:15:00,0.0,0.0,36.78,0.0,0
2024-04-02 16:25:00,0.0,0.0,36.78,0.0,0
2024-04-02 16:35:00,0.0,0.0,36.78,0.0,0
2024-04-02 16:45:00,0.0,0.0,36.78,0.0,0
2024-04-02 16:55:00,0.0,0.0,36.78,0.0,0
2024-04-02 17:05:00,0.0,0.0,36.78,0.0,0
2024-04-02 17:15:00,0.0,0.0,36.78,0.0,0
2024-04-02 17:25:00,0.0,0.0,36.78,0.0,0
2024-04-02 17:35:00,0.0,0.0,36.78,0.0,0
2024-04-02 17:45:00,0.0,0.0,36.78,0.0,0
2024-04-02 17:55:00,0.0,0.0,36.78,0.0,0
2024-04-02 18:05:00,0.0,0.0,36.78,0.0,0
2024-04-02 18:15:00,0.0,0.0,36.78,0.0,0
2024-04-02 18:25:00,0.0,0.0,36.78,0.0,0
2024-04-02 18:35:00,0.0,0.0,36.78,0.0,0
2024-04-02 18:45:00,0.0,0.0,36.78,0.0,0
2024-04-02 18:55:00,0.0,0.0,36.78,0.0,0
2024-04-02 19:05:00,0.0,0.0,36.78,0.0,0
2024-04-02 19:15:00,0.0,0.0,36.78,0.0,0
2024-04-02 19:25:00,0.0,0.0,36.78,0.0,0
2024-04-02 19:35:00,0.0,0.0,36.78,0.0,0
2024-04-02 19:45:00,0.0,0.0,36.78,0.0,0
2024-04-02 19:55:00,0.0,0.0,36.78,0.0,0
2024-04-02 20:05:00,0.0,0.0,36.78,0.0,0
2024-04-02 20:15:00,0.0,0.0,36.78,0.0,0
2024-04-02 20:25:00,0.0,0.0,36.78,0.0,0
2024-04-02 20:35:00,0.0,0.0,36.78,0.0,0
2024-04-02 20:45:00,0.0,0.0,36.78,0.0,0
2024-04-02 20:55:00,0.0,0.0,36.78,0.0,0
2024-04-02 21:05:00,0.0,0.0,36.78,0.0,0
2024-04-02 21:15:00,0.0,0.0,36.78,0.0,0
2024-04-02 21:25:00,0.0,0.0,36.78,0.0,0
2024-04-02 21:35:00,0.0,0.0,36.78,0.0,0
2024-04-02 21:45:00,0.0,0.0,36.78,0.0,0
2024-04-02 21:55:00,0.0,0.0,36.78,0.0,0
2024-04-02 22:05:00,0.0,0.0,36.78,0.0,0
2024-04-02 22:15:00,0.0,0.0,36.78,0.0,0
2024-04-02 22:25:00,0.0,0.0,36.78,0.0,0
2024-04-02 22:35:00,0.0,0.0,36.78,0.0,0
2024-04-02 22:45:00,0.0,0.0,36.78,0.0,0
2024-04-02 22:55:00,0.0,0.0,36.78,0.0,0
2024-04-02 23:05:00,0.0,0.0,36.78,0.0,0
2024-04-02 23:15:00,0.0,0.0,36.78,0.0,0
2024-04-02 23:25:00,0.0,0.0,36.78,0.0,0
2024-04-02 23:35:00,0.0,0.0,36.78,0.0,0
2024-04-02 23:45:00,0.0,0.0,36.78,0.0,0
2024-04-02 23:55:00,0.0,0.0,36.78,0.0,0
2024-04-03 00:05:00,0.0,0.0,36.78,0.0,0
2024-04-03 00:15:00,0.0,0.0,36.78,0.0,0
2024-04-03 00:25:00,0.0,0.0,36.78,0.0,0
2024-04-03 00:35:00,0.0,0.0,36.78,0.0,0
2024-04-03 00:45:00,0.0,0.0,36.78,0.0,0
2024-04-03 00:55:00,0.0,0.0,36.78,0.0,0
2024-04-03 01:05:00,0.0,0.0,36.78,0.0,0
2024-04-03 01:15:00,0.0,0.0,36.78,0.0,0
2024-04-03 01:25:00,0.0,0.0,36.78,0.0,0
2024-04-03 01:35:00,0.0,0.0,36.78,0.0,0
2024-04-03 01:45:00,0.0,0.0,36.78,0.0,0
2024-04-03 01:55:00,0.0,0.0,36.78,0.0,0
2024-04-03 02:05:00,0.0,0.0,36.78,0.0,0
2024-04-03 02:15:00,0.0,0.0,36.78,0.0,0
2024-04-03 02:25:00,0.0,0.0,36.78,0.0,0
2024-04-03 02:35:00,0.0,0.0,36.78,0.0,0
2024-04-03 02:45:00,0.0,0.0,36.78,0.0,0
2024-04-03 02:55:00,0.0,0.0,36.78,0.0,0
2024-04-03 03:05:00,0.0,0.0,36.78,0.0,0
2024-04-03 03:15:00,0.0,0.0,36.78,0.0,0
2024-04-03 03:25:00,0.0,0.0,36.78,0.0,0
2024-04-03 03:35:00,0.0,0.0,36.78,0.0,0
2024-04-03 03:45:00,0.0,0.0,36.78,0.0,0
2024-04-03 03:55:00,0.0,0.0,36.78,0.0,0
2024-04-03 04:05:00,0.0,0.0,36.78,0.0,0
2024-04-03 04:15:00,0.0,0.0,36.78,0.0,0
2024-04-03 04:25:00,0.0,0.0,36.78,0.0,0
2024-04-03 04:35:00,0.0,0.0,36.78,0.0,0
2024-04-03 04:45:00,0.0,0.0,36.78,0.0,0
2024-04-03 04:55:00,0.0,0.0,36.78,0.0,0
2024-04-03 05:05:00,0.0,0.0,36.78,0.0,0
2024-04-03 05:15:00,0.0,0.0,36.78,0.0,0
2024-04-03 05:25:00,0.0,0.0,36.78,0.0,0
2024-04-03 05:35:00,0.0,0.0,36.78,0.0,0
2024-04-03 05:45:00,0.0,0.0,36.78,0.0,0
2024-04-03 05:55:00,0.0,0.0,36.78,0.0,0
2024-04-03 06:05:00,0.0,0.0,36.78,0.0,0
2024-04-03 06:15:00,0.0,0.0,36.78,0.0,0
2024-04-03 06:25:00,0.0,0.0,36.78,0.0,0
2024-04-03 06:35:00,0.0,0.0,36.78,0.0,0
2024-04-03 06:45:00,0.0,0.0,36.78,0.0,0
2024-04-03 06:55:00,0.0,0.0,36.78,0.0,0
2024-04-03 07:05:00,0.0,0.0,36.78,0.0,0
2024-04-03 07:15:00,0.0,0.0,36.78,0.0,0
2024-04-03 07:25:00,0.0,0.0,36.78,0.0,0
2024-04-03 07:35:00,0.0,0.0,36.78,0.0,0
2024-04-03 07:45:00,0.0,0.0,36.78,0.0,0
2024-04-03 07:55:00,0.0,0.0,36.78,0.0,0
2024-04-03 08:05:00,0.0,0.0,36.78,0.0,0
2024-04-03 08:15:00,0.0,0.0,36.78,0.0,0
2024-04-03 08:25:00,0.0,0.0,36.78,0.0,0
2024-04-03 08:35:00,0.0,0.0,36.78,0.0,0
2024-04-03 08:45:00,0.0,0.0,36.78,0.0,0
2024-04-03 08:55:00,0.0,0.0,36.78,0.0,0
2024-04-03 09:05:00,0.0,0.0,36.78,0.0,0
2024-04-03 09:15:00,0.0,0.0,36.78,0.0,0
2024-04-03 09:25:00,0.0,0.0,36.78,0.0,0
2024-04-03 09:35:00,0.0,0.0,36.78,0.0,0
2024-04-03 09:45:00,0.0,0.0,36.78,0.0,0
2024-04-03 09:55:00,0.0,0.0,36.78,0.0,0
2024-04-03 10:05:00,0.0,0.0,36.78,0.0,0
2024-04-03 10:15:00,0.0,0.0,36.78,0.0,0
2024-04-03 10:25:00,0.0,0.0,36.78,0.0,0
2024-04-03 10:35:00,0.0,0.0,36.78,0.0,0
2024-04-03 10:45:00,0.0,0.0,36.78,0.0,0
2024-04-03 10:55:00,0.0,0.0,36.78,0.0,0
2024-04-03 11:05:00,0.0,0.0,36.78,0.0,0
2024-04-03 11:15:00,0.0,0.0,36.78,0.0,0
2024-04-03 11:25:00,0.0,0.0,36.78,0.0,0
2024-04-03 11:35:00,0.0,0.0,36.78,0.0,0
2024-04-03 11:45:00,0.0,0.0,36.78,0.0,0
2024-04-03 11:55:00,0.0,0.0,36.78,0.0,0
2024-04-03 12:05:00,0.0,0.0,36.78,0.0,0
2024-04-03 12:15:00,0.0,0.0,36.78,0.0,0
2024-04-03 12:25:00,0.0,0.0,36.78,0.0,0
2024-04-03 12:35:00,0.0,0.0,36.78,0.0,0
2024-04-03 12:45:00,0.0,0.0,36.78,0.0,0
2024-04-03 12:55:00,0.0,0.0,36.78,0.0,0
2024-04-03 13:05:00,0.0,0.0,36.78,0.0,0
2024-04-03 13:15:00,0.0,0.0,36.78,0.0,0
2024-04-03 13:25:00,0.0,0.0,36.78,0.0,0
2024-04-03 13:35:00,0.0,0.0,36.78,0.0,0
2024-04-03 13:45:00,0.0,0.0,36.78,0.0,0
2024-04-03 13:55:00,0.0,0.0,36.78,0.0,0
2024-04-03 14:05:00,0.0,0.0,36.78,0.0,0
2024-04-03 14:15:00,0.0,0.0,36.78,0.0,0
2024-04-03 14:25:00,0.0,0.0,36.78,0.0,0
2024-04-03 14:35:00,0.0,0.0,36.78,0.0,0
2024-04-03 14:45:00,0.0,0.0,36.78,0.0,0
2024-04-03 14:55:00,0.0,0.0,36.78,0.0,0
2024-04-03 15:05:00,0.0,0.0,36.78,0.0,0
2024-04-03 15:15:00,0.0,0.0,36.78,0.0,0
2024-04-03 15:25:00,0.0,0.0,36.78,0.0,0
2024-04-03 15:35:00,0.0,0.0,36.78,0.0,0
2024-04-03 15:45:00,0.0,0.0,36.78,0.0,0
2024-04-03 15:55:00,0.0,0.0,36.78,0.0,0
2024-04-03 16:05:00,0.0,0.0,36.78,0.0,0
2024-04-03 16:15:00,0.0,0.0,36.78,0.0,0
2024-04-03 16:25:00,0.0,0.0,36.78,0.0,0
2024-04-03 16:35:00,0.0,0.0,36.78,0.0,0
2024-04-03 16:45:00,0.0,0.0,36.78,0.0,0
2024-04-03 16:55:00,0.0,0.0,36.78,0.0,0
2024-04-03 17:05:00,0.0,0.0,36.78,0.0,0
2024-04-03 17:15:00,0.0,0.0,36.78,0.0,0
2024-04-03 17:25:00,0.0,0.0,36.78,0.0,0
2024-04-03 17:35:00,0.0,0.0,36.78,0.0,0
2024-04-03 17:45:00,0.0,0.0,36.78,0.0,0
2024-04-03 17:55:00,0.0,0.0,36.78,0.0,0
2024-04-03 18:05:00,0.0,0.0,36.78,0.0,0
2024-04-03 18:15:00,0.0,0.0,36.78,0.0,0
2024-04-03 18:25:00,0.0,0.0,36.78,0.0,0
2024-04-03 18:35:00,0.0,0.0,36.78,0.0,0
2024-04-03 18:45:00,0.0,0.0,36.78,0.0,0
2024-04-03 18:55:00,0.0,0.0,36.78,0.0,0
2024-04-03 19:05:00,0.0,0.0,36.78,0.0,0
2024-04-03 19:15:00,0.0,0.0,36.78,0.0,0
2024-04-03 19:25:00,0.0,0.0,36.78,0.0,0
2024-04-03 19:35:00,0.0,0.0,36.78,0.0,0
2024-04-03 19:45:00,0.0,0.0,36.78,0.0,0
2024-04-03 19:55:00,0.0,0.0,36.78,0.0,0
2024-04-03 20:05:00,0.0,0.0,36.78,0.0,0
2024-04-03 20:15:00,0.0,0.0,36.78,0.0,0
2024-04-03 20:25:00,0.0,0.0,36.78,0.0,0
2024-04-03 20:35:00,0.0,0.0,36.78,0.0,0
2024-04-03 20:45:00,0.0,0.0,36.78,0.0,0
2024-04-03 20:55:00,0.0,0.0,36.78,0.0,0
2024-04-03 21:05:00,0.0,0.0,36.78,0.0,0
2024-04-03 21:15:00,0.0,0.0,36.78,0.0,0
2024-04-03 21:25:00,0.0,0.0,36.78,0.0,0
2024-04-03 21:35:00,0.0,0.0,36.78,0.0,0
2024-04-03 21:45:00,0.0,0.0,36.78,0.0,0
2024-04-03 21:55:00,0.0,0.0,36.78,0.0,0
2024-04-03 22:05:00,0.0,0.0,36.78,0.0,0
2024-04-03 22:15:00,0.0,0.0,36.78,0.0,0
2024-04-03 22:35:00,0.0,0.0,36.78,0.0,0
2024-04-03 22:45:00,0.0,0.0,36.78,0.0,0
2024-04-03 22:55:00,0.0,0.0,36.78,0.0,0
2024-04-03 23:05:00,0.0,0.0,36.78,0.0,0
2024-04-03 23:15:00,0.0,0.0,36.78,0.0,0
2024-04-03 23:25:00,0.0,0.0,36.78,0.0,0
2024-04-03 23:35:00,0.0,0.0,36.78,0.0,0
2024-04-03 23:45:00,0.0,0.0,36.78,0.0,0
2024-04-03 23:55:00,0.0,0.0,36.78,0.0,0
2024-04-04 00:05:00,0.0,0.0,36.78,0.0,0
2024-04-04 00:15:00,0.0,0.0,36.78,0.0,0
2024-04-04 00:25:00,0.0,0.0,36.78,0.0,0
2024-04-04 00:35:00,0.0,0.0,36.78,0.0,0
2024-04-04 00:45:00,0.0,0.0,36.78,0.0,0
2024-04-04 00:55:00,0.0,0.0,36.78,0.0,0
2024-04-04 01:05:00,0.0,0.0,36.78,0.0,0
2024-04-04 01:15:00,0.0,0.0,36.78,0.0,0
2024-04-04 01:25:00,0.0,0.0,36.78,0.0,0
2024-04-04 01:45:00,0.0,0.0,36.78,0.0,0
2024-04-04 01:55:00,0.0,0.0,36.78,0.0,0
2024-04-04 02:05:00,0.0,0.0,36.78,0.0,0
2024-04-04 02:15:00,0.0,0.0,36.78,0.0,0
2024-04-04 02:25:00,0.0,0.0,36.78,0.0,0
2024-04-04 02:35:00,0.0,0.0,36.78,0.0,0
2024-04-04 02:45:00,0.0,0.0,36.78,0.0,0
2024-04-04 02:55:00,0.0,0.0,36.78,0.0,0
2024-04-04 03:05:00,0.0,0.0,36.78,0.0,0
2024-04-04 03:15:00,0.0,0.0,36.78,0.0,0
2024-04-04 03:25:00,0.0,0.0,36.78,0.0,0
2024-04-04 03:35:00,0.0,0.0,36.78,0.0,0
2024-04-04 03:45:00,0.0,0.0,36.78,0.0,0
2024-04-04 03:55:00,0.0,0.0,36.78,0.0,0
2024-04-04 04:05:00,0.0,0.0,36.78,0.0,0
2024-04-04 04:15:00,0.0,0.0,36.78,0.0,0
2024-04-04 04:25:00,0.0,0.0,36.78,0.0,0
2024-04-04 04:35:00,0.0,0.0,36.78,0.0,0
2024-04-04 04:45:00,0.0,0.0,36.78,0.0,0
2024-04-04 04:55:00,0.0,0.0,36.78,0.0,0
2024-04-04 05:05:00,0.0,0.0,36.78,0.0,0
2024-04-04 05:15:00,0.0,0.0,36.78,0.0,0
2024-04-04 05:25:00,0.0,0.0,36.78,0.0,0
2024-04-04 05:35:00,0.0,0.0,36.78,0.0,0
2024-04-04 05:45:00,0.0,0.0,36.78,0.0,0
2024-04-04 05:55:00,0.0,0.0,36.78,0.0,0
2024-04-04 06:05:00,0.0,0.0,36.78,0.0,0
2024-04-04 06:15:00,0.0,0.0,36.78,0.0,0
2024-04-04 06:25:00,0.0,0.0,36.78,0.0,0
2024-04-04 06:35:00,0.0,0.0,36.78,0.0,0
2024-04-04 06:45:00,0.0,0.0,36.78,0.0,0
2024-04-04 06:55:00,0.0,0.0,36.78,0.0,0
2024-04-04 07:05:00,0.0,0.0,36.78,0.0,0
2024-04-04 07:15:00,0.0,0.0,36.78,0.0,0
2024-04-04 07:25:00,0.0,0.0,36.78,0.0,0
2024-04-04 07:35:00,0.0,0.0,36.78,0.0,0
2024-04-04 07:45:00,0.0,0.0,36.78,0.0,0
2024-04-04 07:55:00,0.0,0.0,36.78,0.0,0
2024-04-04 08:05:00,0.0,0.0,36.78,0.0,0
2024-04-04 08:15:00,0.0,0.0,36.78,0.0,0
2024-04-04 08:25:00,0.0,0.0,36.78,0.0,0
2024-04-04 08:45:00,0.0,0.0,36.78,0.0,0
2024-04-04 08:56:00,0.0,0.0,36.78,0.0,0
2024-04-04 09:06:00,0.0,0.0,36.78,0.0,0
2024-04-04 09:16:00,0.0,0.0,36.78,0.0,0
2024-04-04 09:25:00,0.0,0.0,36.78,0.0,0
2024-04-04 09:36:00,0.0,0.0,36.78,0.0,0
2024-04-04 09:46:00,0.0,0.0,36.78,0.0,0
2024-04-04 09:56:00,0.0,0.0,36.78,0.0,0
2024-04-04 10:06:00,0.0,0.0,36.78,0.0,0
2024-04-04 10:16:00,0.0,0.0,36.78,0.0,0
2024-04-04 10:26:00,0.0,0.0,36.78,0.0,0
2024-04-04 10:36:00,0.0,0.0,36.78,0.0,0
2024-04-04 10:46:00,0.0,0.0,36.78,0.0,0
2024-04-04 10:56:00,0.0,0.0,36.78,0.0,0
2024-04-04 11:06:00,0.0,0.0,36.78,0.0,0
2024-04-04 11:16:00,0.0,0.0,36.78,0.0,0
2024-04-04 11:26:00,0.0,0.0,36.78,0.0,0
2024-04-04 11:36:00,0.0,0.0,36.78,0.0,0
2024-04-04 11:46:00,0.0,0.0,36.78,0.0,0
2024-04-04 11:56:00,0.0,0.0,36.78,0.0,0
2024-04-04 12:06:00,0.0,0.0,36.78,0.0,0
2024-04-04 12:16:00,0.0,0.0,36.78,0.0,0
2024-04-04 12:26:00,0.0,0.0,36.78,0.0,0
2024-04-04 12:36:00,0.0,0.0,36.78,0.0,0
2024-04-04 12:46:00,0.0,0.0,36.78,0.0,0
2024-04-04 12:56:00,0.0,0.0,36.78,0.0,0
2024-04-04 13:06:00,0.0,0.0,36.78,0.0,0
2024-04-04 13:16:00,0.0,0.0,36.78,0.0,0
2024-04-04 13:26:00,0.0,0.0,36.78,0.0,0
2024-04-04 13:36:00,0.0,0.0,36.78,0.0,0
2024-04-04 13:46:00,0.0,0.0,36.78,0.0,0
2024-04-04 13:56:00,0.0,0.0,36.78,0.0,0
2024-04-04 14:06:00,0.0,0.0,36.78,0.0,0
2024-04-04 14:16:00,0.0,0.0,36.78,0.0,0
2024-04-04 14:26:00,0.0,0.0,36.78,0.0,0
2024-04-04 14:36:00,0.0,0.0,36.78,0.0,0
2024-04-04 14:46:00,0.0,0.0,36.78,0.0,0
2024-04-04 14:56:00,0.0,0.0,36.78,0.0,0
2024-04-04 15:06:00,0.0,0.0,36.78,0.0,0
2024-04-04 15:16:00,0.0,0.0,36.78,0.0,0
2024-04-04 15:26:00,0.0,0.0,36.78,0.0,0
2024-04-04 15:36:00,0.0,0.0,36.78,0.0,0
2024-04-04 15:46:00,0.0,0.0,36.78,0.0,0
2024-04-04 15:56:00,0.0,0.0,36.78,0.0,0
2024-04-04 16:06:00,0.0,0.0,36.78,0.0,0
2024-04-04 16:16:00,0.0,0.0,36.78,0.0,0
2024-04-04 16:26:00,0.0,0.0,36.78,0.0,0
2024-04-04 16:36:00,0.0,0.0,36.78,0.0,0
2024-04-04 16:46:00,0.0,0.0,36.78,0.0,0
2024-04-04 16:56:00,0.0,0.0,36.78,0.0,0
2024-04-04 17:06:00,0.0,0.0,36.78,0.0,0
2024-04-04 17:16:00,0.0,0.0,36.78,0.0,0
2024-04-04 17:26:00,0.0,0.0,36.78,0.0,0
2024-04-04 17:36:00,0.0,0.0,36.78,0.0,0
2024-04-04 17:46:00,0.0,0.0,36.78,0.0,0
2024-04-04 17:56:00,0.0,0.0,36.78,0.0,0
2024-04-04 18:06:00,0.0,0.0,36.78,0.0,0
2024-04-04 18:16:00,0.0,0.0,36.78,0.0,0
2024-04-04 18:26:00,0.0,0.0,36.78,0.0,0
2024-04-04 18:36:00,0.0,0.0,36.78,0.0,0
2024-04-04 18:46:00,0.0,0.0,36.78,0.0,0
2024-04-04 18:56:00,0.0,0.0,36.78,0.0,0
2024-04-04 19:06:00,0.0,0.0,36.78,0.0,0
2024-04-04 19:16:00,0.0,0.0,36.78,0.0,0
2024-04-04 19:26:00,0.0,0.0,36.78,0.0,0
2024-04-04 19:36:00,0.0,0.0,36.78,0.0,0
2024-04-04 19:46:00,0.0,0.0,36.78,0.0,0
2024-04-04 19:56:00,0.0,0.0,36.78,0.0,0
2024-04-04 20:06:00,0.0,0.0,36.78,0.0,0
2024-04-04 20:16:00,0.0,0.0,36.78,0.0,0
2024-04-04 20:26:00,0.0,0.0,36.78,0.0,0
2024-04-04 20:36:00,0.0,0.0,36.78,0.0,0
2024-04-04 20:46:00,0.0,0.0,36.78,0.0,0
2024-04-04 20:56:00,0.0,0.0,36.78,0.0,0
2024-04-04 21:06:00,0.0,0.0,36.78,0.0,0
2024-04-04 21:16:00,0.0,0.0,36.78,0.0,0
2024-04-04 21:26:00,0.0,0.0,36.78,0.0,0
2024-04-04 21:36:00,0.0,0.0,36.78,0.0,0
2024-04-04 21:46:00,0.0,0.0,36.78,0.0,0
2024-04-04 21:56:00,0.0,0.0,36.78,0.0,0
2024-04-04 22:06:00,0.0,0.0,36.78,0.0,0
2024-04-04 22:16:00,0.0,0.0,36.78,0.0,0
2024-04-04 22:26:00,0.0,0.0,36.78,0.0,0
2024-04-04 22:36:00,0.0,0.0,36.78,0.0,0
2024-04-04 22:46:00,0.0,0.0,36.78,0.0,0
2024-04-04 22:56:00,0.0,0.0,36.78,0.0,0
2024-04-04 23:06:00,0.0,0.0,36.78,0.0,0
2024-04-04 23:16:00,0.0,0.0,36.78,0.0,0
2024-04-04 23:26:00,0.0,0.0,36.78,0.0,0
2024-04-04 23:36:00,0.0,0.0,36.78,0.0,0
2024-04-04 23:46:00,0.0,0.0,36.78,0.0,0
2024-04-04 23:56:00,0.0,0.0,36.78,0.0,0
2024-04-05 00:06:00,0.0,0.0,36.78,0.0,0
2024-04-05 00:16:00,0.0,0.0,36.78,0.0,0
2024-04-05 00:26:00,0.0,0.0,36.78,0.0,0
2024-04-05 00:36:00,0.0,0.0,36.78,0.0,0
2024-04-05 00:46:00,0.0,0.0,36.78,0.0,0
2024-04-05 00:56:00,0.0,0.0,36.78,0.0,0
2024-04-05 01:06:00,0.0,0.0,36.78,0.0,0
2024-04-05 01:16:00,0.0,0.0,36.78,0.0,0
2024-04-05 01:26:00,0.0,0.0,36.78,0.0,0
2024-04-05 01:36:00,0.0,0.0,36.78,0.0,0
2024-04-05 01:46:00,0.0,0.0,36.78,0.0,0
2024-04-05 01:56:00,0.0,0.0,36.78,0.0,0
2024-04-05 02:06:00,0.0,0.0,36.78,0.0,0
2024-04-05 02:16:00,0.0,0.0,36.78,0.0,0
2024-04-05 02:26:00,0.0,0.0,36.78,0.0,0
2024-04-05 02:36:00,0.0,0.0,36.78,0.0,0
2024-04-05 02:46:00,0.0,0.0,36.78,0.0,0
2024-04-05 02:56:00,0.0,0.0,36.78,0.0,0
2024-04-05 03:06:00,0.0,0.0,36.78,0.0,0
2024-04-05 03:16:00,0.0,0.0,36.78,0.0,0
2024-04-05 03:26:00,0.0,0.0,36.78,0.0,0
2024-04-05 03:36:00,0.0,0.0,36.78,0.0,0
2024-04-05 03:46:00,0.0,0.0,36.78,0.0,0
2024-04-05 03:56:00,0.0,0.0,36.78,0.0,0
2024-04-05 04:06:00,0.0,0.0,36.78,0.0,0
2024-04-05 04:16:00,0.0,0.0,36.78,0.0,0
2024-04-05 04:26:00,0.0,0.0,36.78,0.0,0
2024-04-05 04:36:00,0.0,0.0,36.78,0.0,0
2024-04-05 04:46:00,0.0,0.0,36.78,0.0,0
2024-04-05 04:56:00,0.0,0.0,36.78,0.0,0
2024-04-05 05:06:00,0.0,0.0,36.78,0.0,0
2024-04-05 05:16:00,0.0,0.0,36.78,0.0,0
2024-04-05 05:26:00,0.0,0.0,36.78,0.0,0
2024-04-05 05:36:00,0.0,0.0,36.78,0.0,0
2024-04-05 05:46:00,0.0,0.0,36.78,0.0,0
2024-04-05 05:56:00,0.0,0.0,36.78,0.0,0
2024-04-05 06:06:00,0.0,0.0,36.78,0.0,0
2024-04-05 06:16:00,0.0,0.0,36.78,0.0,0
2024-04-05 06:26:00,0.0,0.0,36.78,0.0,0
2024-04-05 06:36:00,0.0,0.0,36.78,0.0,0
2024-04-05 06:46:00,0.0,0.0,36.78,0.0,0
2024-04-05 06:56:00,0.0,0.0,36.78,0.0,0
2024-04-05 07:06:00,0.0,0.0,36.78,0.0,0
2024-04-05 07:16:00,0.0,0.0,36.78,0.0,0
2024-04-05 07:26:00,0.0,0.0,36.78,0.0,0
2024-04-05 07:36:00,0.0,0.0,36.78,0.0,0
2024-04-05 07:46:00,0.0,0.0,36.78,0.0,0
2024-04-05 07:56:00,0.0,0.0,36.78,0.0,0
2024-04-05 08:06:00,0.0,0.0,36.78,0.0,0
2024-04-05 08:16:00,0.0,0.0,36.78,0.0,0
2024-04-05 08:26:00,0.0,0.0,36.78,0.0,0
2024-04-05 08:36:00,0.0,0.0,36.78,0.0,0
2024-04-05 08:46:00,0.0,0.0,36.78,0.0,0
2024-04-05 08:56:00,0.0,0.0,36.78,0.0,0
2024-04-05 09:06:00,0.0,0.0,36.78,0.0,0
2024-04-05 09:16:00,0.0,0.0,36.78,0.0,0
2024-04-05 09:26:00,0.0,0.0,36.78,0.0,0
2024-04-05 09:36:00,0.0,0.0,36.78,0.0,0
2024-04-05 09:46:00,0.0,0.0,36.78,0.0,0
2024-04-05 09:56:00,0.0,0.0,36.78,0.0,0
2024-04-05 10:06:00,0.0,0.0,36.78,0.0,0
2024-04-05 10:16:00,0.0,0.0,36.78,0.0,0
2024-04-05 10:26:00,0.0,0.0,36.78,0.0,0
2024-04-05 10:36:00,0.0,0.0,36.78,0.0,0
2024-04-05 10:46:00,0.0,0.0,36.78,0.0,0
2024-04-05 10:56:00,0.0,0.0,36.78,0.0,0
2024-04-05 11:06:00,0.0,0.0,36.78,0.0,0
2024-04-05 11:16:00,0.0,0.0,36.78,0.0,0
2024-04-05 11:26:00,0.0,0.0,36.78,0.0,0
